Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]      -----stress [GPa] --------     ----- BOX [A] ------ 
0.0010        -167.7395     -230.75      -293.73        62.98   250.6     -0.340     -0.488     -0.270   19.982   20.349   41.379
0.0020        -167.6239     -230.63      -293.47        62.84   250.1     -0.173     -0.450     -0.249   19.982   20.349   41.379
0.0030        -167.6806     -230.69      -294.69        64.00   254.7     -0.014     -0.333     -0.233   19.982   20.349   41.379
0.0040        -167.6755     -230.68      -295.57        64.88   258.2      0.032     -0.203     -0.238   19.982   20.349   41.379
0.0050        -167.6561     -230.66      -294.84        64.18   255.4     -0.062     -0.115     -0.276   19.982   20.349   41.379
0.0060        -167.6743     -230.68      -293.98        63.30   251.9     -0.232     -0.096     -0.327   19.982   20.349   41.379
0.0070        -167.6740     -230.68      -294.38        63.70   253.5     -0.388     -0.162     -0.354   19.982   20.349   41.379
0.0080        -167.6695     -230.68      -295.11        64.43   256.4     -0.479     -0.291     -0.351   19.982   20.349   41.378
0.0090        -167.6990     -230.71      -294.65        63.94   254.5     -0.505     -0.436     -0.350   19.981   20.349   41.378
0.0100        -167.7256     -230.73      -293.26        62.53   248.8     -0.456     -0.540     -0.349   19.981   20.349   41.378
0.0110        -167.7359     -230.74      -292.88        62.14   247.3     -0.324     -0.563     -0.316   19.981   20.349   41.378
0.0120        -167.7780     -230.78      -294.17        63.39   252.3     -0.163     -0.508     -0.233   19.981   20.349   41.378
0.0130        -167.8054     -230.81      -295.27        64.46   256.5     -0.085     -0.408     -0.140   19.981   20.349   41.378
0.0140        -167.7772     -230.78      -294.72        63.94   254.4     -0.147     -0.301     -0.090   19.981   20.349   41.378
0.0150        -167.7237     -230.73      -294.04        63.31   251.9     -0.302     -0.225     -0.097   19.981   20.349   41.378
0.0160        -167.7031     -230.71      -294.80        64.09   255.0     -0.449     -0.216     -0.142   19.981   20.349   41.378
0.0170        -167.6614     -230.67      -295.80        65.13   259.2     -0.523     -0.293     -0.220   19.981   20.349   41.377
0.0180        -167.6392     -230.64      -295.50        64.86   258.1     -0.524     -0.427     -0.324   19.981   20.349   41.377
0.0190        -167.6360     -230.64      -294.08        63.44   252.5     -0.457     -0.552     -0.420   19.981   20.349   41.377
0.0200        -167.6549     -230.66      -293.46        62.80   249.9     -0.325     -0.609     -0.461   19.981   20.348   41.377
0.0210        -167.6634     -230.67      -294.43        63.76   253.7     -0.171     -0.572     -0.426   19.981   20.348   41.377
0.0220        -167.6650     -230.67      -295.41        64.74   257.7     -0.080     -0.452     -0.342   19.981   20.348   41.376
0.0230        -167.6145     -230.62      -294.95        64.34   256.0     -0.102     -0.298     -0.275   19.980   20.348   41.376
0.0240        -167.6765     -230.68      -294.27        63.59   253.1     -0.191     -0.162     -0.261   19.980   20.348   41.376
0.0250        -167.7740     -230.78      -294.83        64.05   254.9     -0.274     -0.098     -0.298   19.980   20.348   41.376
0.0260        -167.8043     -230.81      -295.93        65.12   259.2     -0.322     -0.127     -0.365   19.980   20.348   41.376
0.0270        -167.7237     -230.72      -296.00        65.28   259.8     -0.359     -0.240     -0.439   19.980   20.348   41.375
0.0280        -167.7380     -230.74      -294.77        64.03   254.8     -0.386     -0.387     -0.494   19.980   20.348   41.375
0.0290        -167.8114     -230.81      -293.62        62.81   250.0     -0.369     -0.503     -0.494   19.980   20.348   41.375
0.0300        -167.6794     -230.68      -293.88        63.20   251.5     -0.301     -0.542     -0.418   19.980   20.348   41.374
0.0310        -167.5632     -230.56      -294.89        64.33   256.0     -0.219     -0.490     -0.297   19.979   20.347   41.374
0.0320        -167.6277     -230.62      -294.98        64.35   256.1     -0.179     -0.375     -0.192   19.979   20.347   41.374
0.0330        -167.6584     -230.66      -294.24        63.58   253.0     -0.199     -0.256     -0.152   19.979   20.347   41.374
0.0340        -167.7871     -230.78      -294.48        63.70   253.5     -0.252     -0.167     -0.152   19.979   20.347   41.373
0.0350        -167.8107     -230.81      -295.72        64.91   258.3     -0.325     -0.144     -0.175   19.979   20.347   41.373
0.0360        -167.7020     -230.70      -296.52        65.82   262.0     -0.405     -0.193     -0.214   19.979   20.347   41.373
0.0370        -167.7785     -230.77      -296.12        65.34   260.0     -0.458     -0.301     -0.289   19.978   20.347   41.372
0.0380        -167.7846     -230.78      -294.83        64.06   254.9     -0.449     -0.411     -0.379   19.978   20.347   41.372
0.0390        -167.8289     -230.82      -294.60        63.77   253.8     -0.362     -0.451     -0.433   19.978   20.346   41.372
0.0400        -168.0531     -231.04      -295.79        64.75   257.7     -0.234     -0.405     -0.437   19.978   20.346   41.371
0.0410        -168.1353     -231.13      -296.31        65.18   259.4     -0.127     -0.314     -0.407   19.978   20.346   41.371
0.0420        -168.1000     -231.09      -295.59        64.50   256.7     -0.075     -0.229     -0.362   19.978   20.346   41.371
0.0430        -167.9822     -230.97      -295.02        64.05   254.9     -0.085     -0.163     -0.312   19.977   20.346   41.370
0.0440        -167.8019     -230.79      -295.50        64.71   257.5     -0.155     -0.107     -0.278   19.977   20.346   41.370
0.0450        -167.8040     -230.79      -296.55        65.76   261.7     -0.259     -0.082     -0.291   19.977   20.345   41.369
0.0460        -167.9196     -230.91      -296.69        65.78   261.8     -0.348     -0.137     -0.366   19.977   20.345   41.369
0.0470        -168.0891     -231.08      -295.72        64.65   257.3     -0.378     -0.256     -0.454   19.977   20.345   41.369
0.0480        -168.0602     -231.05      -294.98        63.94   254.5     -0.353     -0.380     -0.509   19.976   20.345   41.368
0.0490        -167.9111     -230.89      -295.39        64.49   256.7     -0.295     -0.433     -0.496   19.976   20.345   41.368
0.0500        -168.0221     -231.00      -295.98        64.97   258.6     -0.229     -0.397     -0.413   19.976   20.344   41.367
0.0510        -168.0621     -231.04      -295.56        64.52   256.8     -0.197     -0.319     -0.310   19.976   20.344   41.367
0.0520        -167.8715     -230.85      -294.89        64.04   254.8     -0.216     -0.204     -0.211   19.975   20.344   41.366
0.0530        -167.8346     -230.81      -295.04        64.23   255.6     -0.285     -0.079     -0.158   19.975   20.344   41.366
0.0540        -167.8547     -230.83      -295.72        64.89   258.2     -0.375     -0.010     -0.161   19.975   20.344   41.365
0.0550        -167.9040     -230.88      -296.27        65.39   260.2     -0.433     -0.069     -0.210   19.975   20.343   41.365
0.0560        -167.9984     -230.98      -296.00        65.02   258.8     -0.420     -0.254     -0.284   19.974   20.343   41.365
0.0570        -168.0756     -231.05      -295.36        64.31   255.9     -0.348     -0.462     -0.352   19.974   20.343   41.364
0.0580        -168.0546     -231.03      -295.40        64.37   256.2     -0.265     -0.586     -0.392   19.974   20.343   41.364
0.0590        -167.8985     -230.87      -295.59        64.72   257.6     -0.200     -0.594     -0.391   19.974   20.342   41.363
0.0600        -167.6319     -230.60      -295.04        64.44   256.4     -0.157     -0.515     -0.352   19.973   20.342   41.362
0.0610        -167.7531     -230.72      -294.82        64.10   255.1     -0.135     -0.370     -0.293   19.973   20.342   41.362
0.0620        -167.7503     -230.72      -294.96        64.24   255.7     -0.163     -0.197     -0.263   19.973   20.342   41.361
0.0630        -167.6110     -230.58      -295.16        64.58   257.0     -0.231     -0.056     -0.291   19.972   20.341   41.361
0.0640        -167.4515     -230.42      -295.29        64.87   258.2     -0.295     -0.036     -0.378   19.972   20.341   41.360
0.0650        -167.5971     -230.56      -295.39        64.83   258.0     -0.290     -0.154     -0.480   19.972   20.341   41.360
0.0660        -167.6034     -230.57      -295.13        64.56   256.9     -0.233     -0.344     -0.559   19.971   20.341   41.359
0.0670        -167.5958     -230.56      -295.22        64.66   257.3     -0.177     -0.493     -0.587   19.971   20.340   41.359
0.0680        -167.5998     -230.56      -295.39        64.83   258.0     -0.161     -0.533     -0.560   19.971   20.340   41.358
0.0690        -167.5579     -230.52      -294.97        64.45   256.5     -0.177     -0.451     -0.483   19.971   20.340   41.357
0.0700        -167.6447     -230.60      -294.85        64.25   255.7     -0.217     -0.265     -0.387   19.970   20.339   41.357
0.0710        -167.7118     -230.67      -295.40        64.73   257.6     -0.306     -0.030     -0.307   19.970   20.339   41.356
0.0720        -167.6968     -230.65      -295.82        65.16   259.3     -0.444      0.152     -0.256   19.970   20.339   41.356
0.0730        -167.6559     -230.61      -295.78        65.17   259.3     -0.569      0.174     -0.237   19.969   20.339   41.355
0.0740        -167.6037     -230.56      -295.55        64.99   258.6     -0.606      0.007     -0.238   19.969   20.338   41.355
0.0750        -167.5232     -230.47      -295.49        65.02   258.7     -0.539     -0.264     -0.244   19.968   20.338   41.354
0.0760        -167.5604     -230.51      -295.96        65.45   260.5     -0.425     -0.506     -0.248   19.968   20.338   41.353
0.0770        -167.4071     -230.35      -295.99        65.63   261.2     -0.335     -0.626     -0.255   19.968   20.337   41.353
0.0780        -167.2783     -230.22      -295.28        65.06   258.9     -0.277     -0.597     -0.265   19.967   20.337   41.352
0.0790        -167.4657     -230.41      -295.14        64.73   257.6     -0.241     -0.443     -0.266   19.967   20.337   41.351
0.0800        -167.5094     -230.45      -295.89        65.44   260.4     -0.253     -0.226     -0.249   19.967   20.336   41.351
0.0810        -167.5767     -230.52      -296.69        66.17   263.3     -0.319     -0.023     -0.229   19.966   20.336   41.350
0.0820        -167.6145     -230.55      -296.69        66.13   263.2     -0.399      0.068     -0.249   19.966   20.335   41.349
0.0830        -167.5799     -230.52      -296.41        65.89   262.2     -0.417      0.009     -0.320   19.966   20.335   41.349
0.0840        -167.5229     -230.46      -296.57        66.11   263.1     -0.337     -0.159     -0.411   19.965   20.335   41.348
0.0850        -167.5675     -230.50      -297.25        66.74   265.6     -0.216     -0.348     -0.484   19.965   20.334   41.347
0.0860        -167.5236     -230.46      -297.20        66.74   265.6     -0.146     -0.478     -0.528   19.964   20.334   41.346
